Life	NNP	O	~	~
in	IN	O	~	~
a	DT	O	~	~
city	NN	B-Claim	0	~
is	VBZ	I-Claim	0	~
much	RB	I-Claim	0	~
better	JJR	I-Claim	0	~
than	IN	I-Claim	0	~
life	NN	I-Claim	0	~
in	IN	I-Claim	0	~
the	DT	I-Claim	0	~
countryside	NN	I-Claim	0	~
As	IN	O	~	~
far	RB	O	~	~
as	IN	O	~	~
I	PRP	O	~	~
am	VBP	O	~	~
concerned	JJ	O	~	~
,	,	O	~	~
I	PRP	O	~	~
agree	VBP	O	~	~
with	IN	O	~	~
the	DT	O	~	~
statement	NN	O	~	~
that	IN	O	~	~
life	NN	B-MajorClaim	1	~
in	IN	I-MajorClaim	1	~
a	DT	I-MajorClaim	1	~
city	NN	I-MajorClaim	1	~
is	VBZ	I-MajorClaim	1	~
much	RB	I-MajorClaim	1	~
better	JJR	I-MajorClaim	1	~
than	IN	I-MajorClaim	1	~
life	NN	I-MajorClaim	1	~
in	IN	I-MajorClaim	1	~
the	DT	I-MajorClaim	1	~
countryside	NN	I-MajorClaim	1	~
.	.	O	~	~
Firstly	RB	O	~	~
,	,	O	~	~
in	IN	B-Premise	2	For:~
the	DT	I-Premise	2	For:~
city	NN	I-Premise	2	For:~
there	EX	I-Premise	2	For:~
is	VBZ	I-Premise	2	For:~
much	RB	I-Premise	2	For:~
better	JJR	I-Premise	2	For:~
education	NN	I-Premise	2	For:~
system	NN	I-Premise	2	For:~
.	.	O	~	~
This	DT	O	~	~
means	VBZ	O	~	~
,	,	O	~	~
that	IN	O	~	~
the	DT	B-Premise	3	supports:2
schools	NNS	I-Premise	3	supports:2
and	CC	I-Premise	3	supports:2
the	DT	I-Premise	3	supports:2
universities	NNS	I-Premise	3	supports:2
have	VBP	I-Premise	3	supports:2
well	RB	I-Premise	3	supports:2
equipped	VBN	I-Premise	3	supports:2
classes	NNS	I-Premise	3	supports:2
and	CC	I-Premise	3	supports:2
the	DT	I-Premise	3	supports:2
famous	JJ	I-Premise	3	supports:2
professors	NNS	I-Premise	3	supports:2
would	MD	I-Premise	3	supports:2
like	VB	I-Premise	3	supports:2
to	TO	I-Premise	3	supports:2
work	VB	I-Premise	3	supports:2
in	IN	I-Premise	3	supports:2
such	JJ	I-Premise	3	supports:2
places	NNS	I-Premise	3	supports:2
.	.	O	~	~
In	IN	O	~	~
addition	NN	O	~	~
,	,	O	~	~
I	PRP	O	~	~
believe	VBP	O	~	~
that	IN	O	~	~
city	NN	B-Claim	4	For:~
provides	VBZ	I-Claim	4	For:~
more	JJR	I-Claim	4	For:~
work	NN	I-Claim	4	For:~
opportunities	NNS	I-Claim	4	For:~
than	IN	I-Claim	4	For:~
the	DT	I-Claim	4	For:~
countryside	NN	I-Claim	4	For:~
.	.	O	~	~
There	EX	B-Claim	5	supports:4
are	VBP	I-Claim	5	supports:4
not	RB	I-Claim	5	supports:4
only	RB	I-Claim	5	supports:4
more	JJR	I-Claim	5	supports:4
jobs	NNS	I-Claim	5	supports:4
,	,	O	~	~
but	CC	O	~	~
they	PRP	B-Premise	6	supports:4
are	VBP	I-Premise	6	supports:4
also	RB	I-Premise	6	supports:4
well-paid	JJ	I-Premise	6	supports:4
.	.	O	~	~
Of	IN	B-Premise	7	attacks:4
course	NN	I-Premise	7	attacks:4
living	NN	I-Premise	7	attacks:4
in	IN	I-Premise	7	attacks:4
a	DT	I-Premise	7	attacks:4
city	NN	I-Premise	7	attacks:4
is	VBZ	I-Premise	7	attacks:4
more	RBR	I-Premise	7	attacks:4
expensive	JJ	I-Premise	7	attacks:4
,	,	I-Premise	7	attacks:4
but	CC	I-Premise	7	attacks:4
incomes	NNS	I-Premise	7	attacks:4
are	VBP	I-Premise	7	attacks:4
higher	JJR	I-Premise	7	attacks:4
too	RB	I-Premise	7	attacks:4
.	.	O	~	~
Moreover	RB	O	~	~
,	,	O	~	~
in	IN	B-Premise	8	For:~
the	DT	I-Premise	8	For:~
urban	JJ	I-Premise	8	For:~
areas	NNS	I-Premise	8	For:~
there	EX	I-Premise	8	For:~
are	VBP	I-Premise	8	For:~
also	RB	I-Premise	8	For:~
more	RBR	I-Premise	8	For:~
citizens	NNS	I-Premise	8	For:~
what	WDT	I-Premise	8	For:~
means	NNS	I-Premise	8	For:~
,	,	O	~	~
that	IN	O	~	~
the	DT	B-Premise	9	For:~
culture	NN	I-Premise	9	For:~
diversity	NN	I-Premise	9	For:~
is	VBZ	I-Premise	9	For:~
huge	JJ	I-Premise	9	For:~
.	.	O	~	~
Meeting	VBG	B-Premise	10	supports:9
and	CC	I-Premise	10	supports:9
knowing	VBG	I-Premise	10	supports:9
new	JJ	I-Premise	10	supports:9
people	NNS	I-Premise	10	supports:9
's	POS	I-Premise	10	supports:9
tradition	NN	I-Premise	10	supports:9
is	VBZ	I-Premise	10	supports:9
an	DT	I-Premise	10	supports:9
unforgettable	JJ	I-Premise	10	supports:9
experience	NN	I-Premise	10	supports:9
,	,	I-Premise	10	supports:9
which	WDT	I-Premise	10	supports:9
could	MD	I-Premise	10	supports:9
influence	VB	I-Premise	10	supports:9
on	IN	I-Premise	10	supports:9
one	CD	I-Premise	10	supports:9
's	POS	I-Premise	10	supports:9
previous	JJ	I-Premise	10	supports:9
habits	NNS	I-Premise	10	supports:9
.	.	O	~	~
Furthermore	RB	O	~	~
,	,	O	~	~
the	DT	B-Premise	11	supports:13
city	NN	I-Premise	11	supports:13
has	VBZ	I-Premise	11	supports:13
well-organised	JJ	I-Premise	11	supports:13
lines	NNS	I-Premise	11	supports:13
of	IN	I-Premise	11	supports:13
