International	NNP	O	~	~
tourism	NN	O	~	~
leads	VBZ	O	~	~
to	TO	O	~	~
both	DT	O	~	~
-	:	O	~	~
tension	NN	O	~	~
and	CC	O	~	~
understanding	NN	O	~	~
I	PRP	O	~	~
agree	VBP	O	~	~
with	IN	O	~	~
both	CC	O	~	~
opinions	NNS	O	~	~
that	WDT	O	~	~
international	JJ	B-Claim	0	~
tourism	NN	I-Claim	0	~
not	RB	I-Claim	0	~
only	RB	I-Claim	0	~
causes	VBZ	I-Claim	0	~
tension	NN	I-Claim	0	~
but	CC	O	~	~
also	RB	B-Claim	1	~
leads	VBZ	I-Claim	1	~
to	TO	I-Claim	1	~
understanding	VBG	I-Claim	1	~
between	IN	I-Claim	1	~
people	NNS	I-Claim	1	~
from	IN	I-Claim	1	~
different	JJ	I-Claim	1	~
culture	NN	I-Claim	1	~
,	,	O	~	~
because	IN	O	~	~
most	JJS	B-Premise	2	For:~
people	NNS	I-Premise	2	For:~
will	MD	I-Premise	2	For:~
be	VB	I-Premise	2	For:~
trying	VBG	I-Premise	2	For:~
to	TO	I-Premise	2	For:~
understand	VB	I-Premise	2	For:~
each	DT	I-Premise	2	For:~
other	JJ	I-Premise	2	For:~
after	IN	I-Premise	2	For:~
they	PRP	I-Premise	2	For:~
have	VBP	I-Premise	2	For:~
conflict	NN	I-Premise	2	For:~
or	CC	I-Premise	2	For:~
debates	NNS	I-Premise	2	For:~
.	.	O	~	~
There	EX	O	~	~
is	VBZ	O	~	~
no	DT	O	~	~
doubt	NN	O	~	~
that	IN	O	~	~
some	DT	B-Premise	3	For:~
behaviors	NNS	I-Premise	3	For:~
of	IN	I-Premise	3	For:~
the	DT	I-Premise	3	For:~
tourists	NNS	I-Premise	3	For:~
are	VBP	I-Premise	3	For:~
not	RB	I-Premise	3	For:~
welcome	VB	I-Premise	3	For:~
in	IN	I-Premise	3	For:~
the	DT	I-Premise	3	For:~
local	JJ	I-Premise	3	For:~
area	NN	I-Premise	3	For:~
.	.	O	~	~
Firstly	RB	O	~	~
,	,	O	~	~
some	DT	B-Premise	4	supports:~
people	NNS	I-Premise	4	supports:~
leave	VBP	I-Premise	4	supports:~
the	DT	I-Premise	4	supports:~
rubbish	JJ	I-Premise	4	supports:~
after	IN	I-Premise	4	supports:~
visiting	VBG	I-Premise	4	supports:~
the	DT	I-Premise	4	supports:~
attractions	NNS	I-Premise	4	supports:~
.	.	O	~	~
Therefore	RB	O	~	~
,	,	O	~	~
those	DT	B-Premise	5	supports:3
local	JJ	I-Premise	5	supports:3
residents	NNS	I-Premise	5	supports:3
have	VBP	I-Premise	5	supports:3
to	TO	I-Premise	5	supports:3
clean	VB	I-Premise	5	supports:3
the	DT	I-Premise	5	supports:3
place	NN	I-Premise	5	supports:3
frequently	RB	I-Premise	5	supports:3
so	RB	I-Premise	5	supports:3
that	IN	I-Premise	5	supports:3
the	DT	I-Premise	5	supports:3
new	JJ	I-Premise	5	supports:3
batch	NN	I-Premise	5	supports:3
of	IN	I-Premise	5	supports:3
tourists	NNS	I-Premise	5	supports:3
