The	DT	O	~	~
ability	NN	O	~	~
to	TO	O	~	~
relate	VB	O	~	~
well	RB	O	~	~
to	TO	O	~	~
people	NNS	O	~	~
is	VBZ	O	~	~
more	RBR	O	~	~
important	JJ	O	~	~
I	PRP	O	~	~
think	VBP	O	~	~
that	IN	O	~	~
No	DT	O	~	~
factor	NN	B-Premise	0	~
is	VBZ	I-Premise	0	~
important	JJ	I-Premise	0	~
enough	RB	I-Premise	0	~
by	IN	I-Premise	0	~
itself	PRP	I-Premise	0	~
to	TO	I-Premise	0	~
succeed	VB	I-Premise	0	~
in	IN	O	~	~
any	DT	B-Premise	1	~
situations	NNS	I-Premise	1	~
.	.	O	~	~
We	PRP	O	~	~
should	MD	O	~	~
consider	VB	O	~	~
many	JJ	O	~	~
factors	NNS	O	~	~
and	CC	O	~	~
choose	VB	O	~	~
the	DT	O	~	~
best	JJS	O	~	~
of	IN	O	~	~
them	PRP	O	~	~
.	.	O	~	~
I	PRP	O	~	~
believe	VBP	O	~	~
that	IN	O	~	~
both	CC	B-MajorClaim	2	~
the	DT	I-MajorClaim	2	~
ability	NN	I-MajorClaim	2	~
to	TO	I-MajorClaim	2	~
relate	VB	I-MajorClaim	2	~
well	RB	I-MajorClaim	2	~
to	TO	I-MajorClaim	2	~
people	NNS	I-MajorClaim	2	~
and	CC	I-MajorClaim	2	~
studying	VBG	I-MajorClaim	2	~
hard	JJ	I-MajorClaim	2	~
in	IN	I-MajorClaim	2	~
school	NN	I-MajorClaim	2	~
are	VBP	I-MajorClaim	2	~
important	JJ	I-MajorClaim	2	~
for	IN	I-MajorClaim	2	~
success	NN	I-MajorClaim	2	~
in	IN	O	~	~
a	DT	O	~	~
future	JJ	O	~	~
job	NN	O	~	~
for	IN	O	~	~
following	VBG	O	~	~
reasons	NNS	O	~	~
:	:	O	~	~
We	PRP	O	~	~
need	VBP	O	~	~
to	TO	O	~	~
know	VB	O	~	~
and	CC	O	~	~
learn	VB	O	~	~
about	IN	O	~	~
the	DT	O	~	~
theoritical	JJ	B-Premise	3	supports:8
basis	NN	I-Premise	3	supports:8
of	IN	O	~	~
our	PRP$	O	~	~
future	JJ	O	~	~
job	NN	O	~	~
.	.	O	~	~
This	DT	B-Premise	4	supports:8
can	MD	I-Premise	4	supports:8
