Protect	VB	O	~	~
animals	NNS	O	~	~
or	CC	O	~	~
not	RB	O	~	~
?	.	O	~	~
Many	JJ	O	~	~
animals	NNS	O	~	~
today	NN	O	~	~
are	VBP	O	~	~
in	IN	O	~	~
danger	NN	O	~	~
of	IN	O	~	~
extinction	NN	O	~	~
owing	NN	O	~	~
to	TO	O	~	~
various	JJ	O	~	~
reasons	NNS	O	~	~
.	.	O	~	~
While	IN	O	~	~
some	DT	O	~	~
people	NNS	O	~	~
believe	VBP	O	~	~
it	PRP	O	~	~
is	VBZ	O	~	~
important	JJ	O	~	~
to	TO	O	~	~
protect	VB	O	~	~
these	DT	O	~	~
endangered	VBN	O	~	~
species	NNS	O	~	~
,	,	O	~	~
others	NNS	O	~	~
argue	VBP	O	~	~
that	IN	O	~	~
problems	NNS	O	~	~
of	IN	O	~	~
human	JJ	O	~	~
beings	NNS	O	~	~
deserve	VB	O	~	~
more	JJR	O	~	~
attention	NN	O	~	~
.	.	O	~	~
In	IN	O	~	~
my	PRP$	O	~	~
opinion	NN	O	~	~
,	,	O	~	~
we	PRP	B-MajorClaim	0	~
should	MD	I-MajorClaim	0	~
give	VB	I-MajorClaim	0	~
priority	NN	I-MajorClaim	0	~
to	TO	I-MajorClaim	0	~
our	PRP$	I-MajorClaim	0	~
own	JJ	I-MajorClaim	0	~
issues	NNS	I-MajorClaim	0	~
.	.	O	~	~
Animal	NN	B-Premise	1	~
protectionists	NNS	I-Premise	1	~
may	MD	O	~	~
base	VB	O	~	~
their	PRP$	B-Premise	2	~
argument	NN	I-Premise	2	~
on	IN	I-Premise	2	~
the	DT	I-Premise	2	~
ground	NN	I-Premise	2	~
that	WDT	O	~	~
biodiversity	NN	B-Premise	3	supports:5
is	VBZ	I-Premise	3	supports:5
essential	JJ	I-Premise	3	supports:5
to	TO	I-Premise	3	supports:5
maintain	VB	I-Premise	3	supports:5
the	DT	I-Premise	3	supports:5
balance	NN	I-Premise	3	supports:5
of	IN	I-Premise	3	supports:5
ecosystem	NN	I-Premise	3	supports:5
.	.	O	~	~
If	IN	B-Premise	4	supports:5
certain	JJ	I-Premise	4	supports:5
species	NNS	I-Premise	4	supports:5
are	VBP	I-Premise	4	supports:5
absent	JJ	I-Premise	4	supports:5
from	IN	I-Premise	4	supports:5
this	DT	I-Premise	4	supports:5
system	NN	I-Premise	4	supports:5
,	,	I-Premise	4	supports:5
such	JJ	I-Premise	4	supports:5
kind	NN	I-Premise	4	supports:5
of	IN	I-Premise	4	supports:5
balance	NN	I-Premise	4	supports:5
is	VBZ	I-Premise	4	supports:5
likely	JJ	I-Premise	4	supports:5
to	TO	I-Premise	4	supports:5
be	VB	I-Premise	4	supports:5
disrupted	VBN	I-Premise	4	supports:5
and	CC	I-Premise	4	supports:5
other	JJ	I-Premise	4	supports:5
