More	RBR	B-Premise	0	~
important	JJ	I-Premise	0	~
to	TO	I-Premise	0	~
work	VB	I-Premise	0	~
quickly	RB	O	~	~
and	CC	O	~	~
risk	VB	O	~	~
making	VBG	O	~	~
mistakes	NNS	O	~	~
Organizations	NNP	O	~	~
,	,	O	~	~
these	DT	B-Premise	1	~
days	NNS	I-Premise	1	~
,	,	I-Premise	1	~
seek	VBP	I-Premise	1	~
to	TO	I-Premise	1	~
find	VB	I-Premise	1	~
people	NNS	I-Premise	1	~
who	WP	I-Premise	1	~
can	MD	I-Premise	1	~
work	VB	I-Premise	1	~
extraordinary	JJ	I-Premise	1	~
fast	JJ	I-Premise	1	~
and	CC	I-Premise	1	~
carefully	RB	I-Premise	1	~
.	.	O	~	~
These	DT	B-Premise	2	~
people	NNS	I-Premise	2	~
play	VBP	I-Premise	2	~
an	DT	I-Premise	2	~
important	JJ	I-Premise	2	~
role	NN	I-Premise	2	~
to	TO	I-Premise	2	~
increase	VB	I-Premise	2	~
effectiveness	NN	I-Premise	2	~
of	IN	I-Premise	2	~
a	DT	I-Premise	2	~
company	NN	I-Premise	2	~
.	.	O	~	~
Working	VBG	O	~	~
fast	RB	O	~	~
yet	RB	B-Premise	3	~
risky	JJ	I-Premise	3	~
has	VBZ	I-Premise	3	~
a	DT	I-Premise	3	~
place	NN	I-Premise	3	~
near	IN	I-Premise	3	~
the	DT	I-Premise	3	~
ideal	JJ	I-Premise	3	~
goal	NN	I-Premise	3	~
mentioned	VBN	I-Premise	3	~
before	RB	I-Premise	3	~
.	.	O	~	~
I	PRP	O	~	~
am	VBP	O	~	~
totally	RB	O	~	~
agrees	VBZ	O	~	~
with	IN	O	~	~
the	DT	O	~	~
statement	NN	O	~	~
for	IN	O	~	~
some	DT	O	~	~
reasons	NNS	O	~	~
.	.	O	~	~
Trying	VBG	B-Claim	4	For:~
to	TO	I-Claim	4	For:~
learn	VB	I-Claim	4	For:~
skills	NNS	I-Claim	4	For:~
,	,	O	~	~
working	VBG	B-Claim	5	For:~
in	IN	I-Claim	5	For:~
two	CD	I-Claim	5	For:~
places	NNS	I-Claim	5	For:~
in	IN	I-Claim	5	For:~
a	DT	I-Claim	5	For:~
week	NN	I-Claim	5	For:~
and	CC	I-Claim	5	For:~
gaining	VBG	I-Claim	5	For:~
more	JJR	I-Claim	5	For:~
tasks	NNS	I-Claim	5	For:~
are	VBP	I-Claim	5	For:~
the	DT	I-Claim	5	For:~
reasons	NNS	I-Claim	5	For:~
which	WDT	I-Claim	5	For:~
take	VBP	I-Claim	5	For:~
into	IN	I-Claim	5	For:~
account	NN	I-Claim	5	For:~
as	IN	O	~	~
the	DT	O	~	~
most	RBS	B-Claim	6	For:~
important	JJ	I-Claim	6	For:~
causes	NNS	I-Claim	6	For:~
of	IN	I-Claim	6	For:~
my	PRP$	I-Claim	6	For:~
choice	NN	I-Claim	6	For:~
.	.	O	~	~
To	TO	O	~	~
begin	VB	O	~	~
with	IN	O	~	~
,	,	O	~	~
if	IN	B-Claim	7	For:~
persons	NNS	I-Claim	7	For:~
work	VBP	I-Claim	7	For:~
rapidly	RB	I-Claim	7	For:~
,	,	I-Claim	7	For:~
they	PRP	I-Claim	7	For:~
will	MD	I-Claim	7	For:~
have	VB	I-Claim	7	For:~
more	RBR	I-Claim	7	For:~
chance	NN	I-Claim	7	For:~
to	TO	I-Claim	7	For:~
study	VB	I-Claim	7	For:~
.	.	O	~	~
Attending	VBG	B-Claim	8	supports:7
in	IN	I-Claim	8	supports:7
some	DT	I-Claim	8	supports:7
classes	NNS	I-Claim	8	supports:7
which	WDT	I-Claim	8	supports:7
try	VBP	I-Claim	8	supports:7
to	TO	I-Claim	8	supports:7
increase	VB	I-Claim	8	supports:7
the	DT	I-Claim	8	supports:7
skills	NNS	I-Claim	8	supports:7
of	IN	I-Claim	8	supports:7
employees	NNS	I-Claim	8	supports:7
can	MD	I-Claim	8	supports:7
be	VB	I-Claim	8	supports:7
considered	VBN	I-Claim	8	supports:7
as	IN	I-Claim	8	supports:7
an	DT	I-Claim	8	supports:7
absolutely	RB	I-Claim	8	supports:7
effective	JJ	I-Claim	8	supports:7
parameter	NN	I-Claim	8	supports:7
.	.	O	~	~
If	IN	B-Premise	9	supports:7
people	NNS	I-Premise	9	supports:7
learn	VBP	I-Premise	9	supports:7
how	WRB	I-Premise	9	supports:7
should	MD	I-Premise	9	supports:7
increase	VB	I-Premise	9	supports:7
their	PRP$	I-Premise	9	supports:7
speed	NN	I-Premise	9	supports:7
at	IN	I-Premise	9	supports:7
work	NN	I-Premise	9	supports:7
by	IN	I-Premise	9	supports:7
studying	VBG	I-Premise	9	supports:7
,	,	I-Premise	9	supports:7
they	PRP	I-Premise	9	supports:7
can	MD	I-Premise	9	supports:7
stares	NNS	I-Premise	9	supports:7
in	IN	I-Premise	9	supports:7
their	PRP$	I-Premise	9	supports:7
workplace	NN	I-Premise	9	supports:7
.	.	O	~	~
For	IN	O	~	~
example	NN	O	~	~
,	,	O	~	~
I	PRP	B-Premise	10	supports:9
