Detailed	JJ	O	~	~
description	NN	O	~	~
of	IN	O	~	~
crimes	NNS	O	~	~
on	IN	O	~	~
newspaper	NN	B-Premise	0	~
and	CC	I-Premise	0	~
TV	NN	I-Premise	0	~
can	MD	I-Premise	0	~
have	VB	I-Premise	0	~
bad	JJ	I-Premise	0	~
consequences	NNS	I-Premise	0	~
on	IN	I-Premise	0	~
society	NN	I-Premise	0	~
Nowadays	RB	I-Premise	0	~
,	,	O	~	~
the	DT	O	~	~
print	NN	O	~	~
as	RB	B-Premise	1	~
well	RB	I-Premise	1	~
as	IN	I-Premise	1	~
the	DT	I-Premise	1	~
electronic	JJ	I-Premise	1	~
media	NNS	I-Premise	1	~
tend	VBP	I-Premise	1	~
to	TO	I-Premise	1	~
dedicate	VB	I-Premise	1	~
large	JJ	I-Premise	1	~
amounts	NNS	I-Premise	1	~
of	IN	I-Premise	1	~
airtime	NN	I-Premise	1	~
and	CC	I-Premise	1	~
space	NN	I-Premise	1	~
to	TO	I-Premise	1	~
detailed	JJ	I-Premise	1	~
reports	NNS	I-Premise	1	~
about	IN	I-Premise	1	~
crimes	NNS	I-Premise	1	~
.	.	O	~	~
Personally	RB	O	~	~
,	,	O	~	~
I	PRP	O	~	~
believe	VBP	O	~	~
such	JJ	B-Claim	2	~
details	NNS	I-Claim	2	~
should	MD	I-Claim	2	~
be	VB	I-Claim	2	~
strictly	RB	I-Claim	2	~
censored	VBN	I-Claim	2	~
,	,	I-Claim	2	~
if	IN	I-Claim	2	~
not	RB	I-Claim	2	~
banned	VBN	I-Claim	2	~
altogether	RB	I-Claim	2	~
.	.	O	~	~
It	PRP	B-Premise	3	supports:5
is	VBZ	I-Premise	3	supports:5
widely	RB	I-Premise	3	supports:5
known	VBN	I-Premise	3	supports:5
that	IN	I-Premise	3	supports:5
the	DT	I-Premise	3	supports:5
press	NN	I-Premise	3	supports:5
provide	VBP	I-Premise	3	supports:5
the	DT	I-Premise	3	supports:5
public	JJ	I-Premise	3	supports:5
with	IN	I-Premise	3	supports:5
criminal	JJ	I-Premise	3	supports:5
content	NN	I-Premise	3	supports:5
in	IN	I-Premise	3	supports:5
order	NN	I-Premise	3	supports:5
to	TO	I-Premise	3	supports:5
increase	VB	I-Premise	3	supports:5
newspaper	NN	I-Premise	3	supports:5
circulation	NN	I-Premise	3	supports:5
and	CC	I-Premise	3	supports:5
TV	NN	I-Premise	3	supports:5
rating	NN	I-Premise	3	supports:5
.	.	O	~	~
These	DT	B-Premise	4	supports:5
days	NNS	I-Premise	4	supports:5
the	DT	I-Premise	4	supports:5
primary	JJ	I-Premise	4	supports:5
purpose	NN	I-Premise	4	supports:5
of	IN	I-Premise	4	supports:5
journalists	NNS	I-Premise	4	supports:5
covering	VBG	I-Premise	4	supports:5
the	DT	I-Premise	4	supports:5
details	NNS	I-Premise	4	supports:5
of	IN	I-Premise	4	supports:5
criminal	JJ	I-Premise	4	supports:5
acts	NNS	I-Premise	4	supports:5
is	VBZ	I-Premise	4	supports:5
,	,	I-Premise	4	supports:5
more	RBR	I-Premise	4	supports:5
often	RB	I-Premise	4	supports:5
than	IN	I-Premise	4	supports:5
that	DT	I-Premise	4	supports:5
,	,	I-Premise	4	supports:5
to	TO	I-Premise	4	supports:5
boost	VB	I-Premise	4	supports:5
newspaper	NN	I-Premise	4	supports:5
circulations	NNS	I-Premise	4	supports:5
and	CC	I-Premise	4	supports:5
TV	NN	I-Premise	4	supports:5
ratings	NNS	I-Premise	4	supports:5
.	.	O	~	~
Consequently	RB	O	~	~
,	,	O	~	~
a	DT	B-Premise	5	For:~
great	JJ	I-Premise	5	For:~
deal	NN	I-Premise	5	For:~
of	IN	I-Premise	5	For:~
crime	NN	I-Premise	5	For:~
coverage	NN	I-Premise	5	For:~
is	VBZ	I-Premise	5	For:~
rather	RB	I-Premise	5	For:~
biased	VBN	I-Premise	5	For:~
,	,	I-Premise	5	For:~
exaggerated	VBD	I-Premise	5	For:~
or	CC	I-Premise	5	For:~
fraudulent	JJ	I-Premise	5	For:~
,	,	I-Premise	5	For:~
which	WDT	I-Premise	5	For:~
only	RB	I-Premise	5	For:~
result	VBP	I-Premise	5	For:~
to	TO	I-Premise	5	For:~
terrorize	VB	I-Premise	5	For:~
communities	NNS	I-Premise	5	For:~
and	CC	I-Premise	5	For:~
leave	VB	I-Premise	5	For:~
law-aiding	JJ	I-Premise	5	For:~
