The	DT	B-Premise	0	~
best	JJS	I-Premise	0	~
way	NN	I-Premise	0	~
to	TO	I-Premise	0	~
relax	VB	I-Premise	0	~
is	VBZ	I-Premise	0	~
by	IN	I-Premise	0	~
exercises	NNS	I-Premise	0	~
In	IN	I-Premise	0	~
modern	JJ	I-Premise	0	~
society	NN	I-Premise	0	~
,	,	O	~	~
people	NNS	B-Premise	1	~
often	RB	I-Premise	1	~
face	VBP	I-Premise	1	~
many	JJ	I-Premise	1	~
difficulties	NNS	I-Premise	1	~
under	IN	I-Premise	1	~
great	JJ	I-Premise	1	~
stress	NN	I-Premise	1	~
.	.	O	~	~
Therefore	RB	O	~	~
,	,	O	~	~
it	PRP	B-Premise	2	~
is	VBZ	I-Premise	2	~
necessary	JJ	I-Premise	2	~
for	IN	I-Premise	2	~
many	JJ	I-Premise	2	~
to	TO	I-Premise	2	~
find	VB	I-Premise	2	~
ways	NNS	I-Premise	2	~
to	TO	I-Premise	2	~
relax	VB	I-Premise	2	~
.	.	O	~	~
Although	IN	O	~	~
miscellaneous	JJ	B-Claim	3	~
people	NNS	I-Claim	3	~
may	MD	I-Claim	3	~
apply	VB	I-Claim	3	~
diverse	JJ	I-Claim	3	~
strategies	NNS	I-Claim	3	~
,	,	I-Claim	3	~
such	JJ	I-Claim	3	~
as	IN	I-Claim	3	~
reading	NN	I-Claim	3	~
,	,	I-Claim	3	~
watching	VBG	I-Claim	3	~
movies	NNS	I-Claim	3	~
,	,	I-Claim	3	~
or	CC	I-Claim	3	~
working	VBG	I-Claim	3	~
in	IN	I-Claim	3	~
their	PRP$	I-Claim	3	~
gardens	NNS	I-Claim	3	~
,	,	O	~	~
I	PRP	O	~	~
argue	VBP	O	~	~
that	IN	O	~	~
the	DT	O	~	~
most	RBS	B-Premise	4	~
suitable	JJ	I-Premise	4	~
method	NN	I-Premise	4	~
of	IN	I-Premise	4	~
reducing	VBG	I-Premise	4	~
stress	NN	I-Premise	4	~
for	IN	I-Premise	4	~
modern	JJ	I-Premise	4	~
people	NNS	I-Premise	4	~
is	VBZ	I-Premise	4	~
by	IN	I-Premise	4	~
different	JJ	I-Premise	4	~
kinds	NNS	I-Premise	4	~
of	IN	I-Premise	4	~
exercise	NN	I-Premise	4	~
,	,	I-Premise	4	~
which	WDT	I-Premise	4	~
can	MD	I-Premise	4	~
not	RB	I-Premise	4	~
only	RB	I-Premise	4	~
improve	VB	I-Premise	4	~
health	NN	I-Premise	4	~
conditions	NNS	I-Premise	4	~
but	CC	I-Premise	4	~
also	RB	I-Premise	4	~
bring	VB	I-Premise	4	~
positive	JJ	I-Premise	4	~
emotions	NNS	I-Premise	4	~
.	.	O	~	~
It	PRP	B-Claim	5	For:~
is	VBZ	I-Claim	5	For:~
not	RB	I-Claim	5	For:~
surprised	VBN	I-Claim	5	For:~
that	IN	I-Claim	5	For:~
exercise	NN	I-Claim	5	For:~
play	VBP	I-Claim	5	For:~
a	DT	I-Claim	5	For:~
crucial	JJ	I-Claim	5	For:~
role	NN	I-Claim	5	For:~
in	IN	I-Claim	5	For:~
ameliorating	VBG	I-Claim	5	For:~
physical	JJ	I-Claim	5	For:~
health	NN	I-Claim	5	For:~
.	.	O	~	~
Any	DT	B-Premise	6	supports:5
kinds	NNS	I-Premise	6	supports:5
of	IN	I-Premise	6	supports:5
sports	NNS	I-Premise	6	supports:5
,	,	I-Premise	6	supports:5
such	JJ	I-Premise	6	supports:5
as	IN	I-Premise	6	supports:5
jogging	NN	I-Premise	6	supports:5
,	,	I-Premise	6	supports:5
swimming	NN	I-Premise	6	supports:5
,	,	I-Premise	6	supports:5
or	CC	I-Premise	6	supports:5
playing	VBG	I-Premise	6	supports:5
basketball	NN	I-Premise	6	supports:5
,	,	I-Premise	6	supports:5
