Some	DT	O	~	~
important	JJ	O	~	~
characteristics	NNS	O	~	~
of	IN	O	~	~
a	DT	O	~	~
co-worker	NN	O	~	~
At	IN	O	~	~
work	NN	O	~	~
,	,	O	~	~
you	PRP	O	~	~
meet	VBP	O	~	~
people	NNS	O	~	~
with	IN	B-Premise	0	~
diverse	JJ	I-Premise	0	~
backgrounds	NNS	I-Premise	0	~
and	CC	O	~	~
you	PRP	O	~	~
are	VBP	O	~	~
required	VBN	O	~	~
to	TO	O	~	~
maintain	VB	O	~	~
sound	JJ	O	~	~
relationships	NNS	B-Premise	1	~
with	IN	I-Premise	1	~
many	JJ	I-Premise	1	~
of	IN	I-Premise	1	~
them	PRP	I-Premise	1	~
in	IN	I-Premise	1	~
order	NN	I-Premise	1	~
to	TO	I-Premise	1	~
have	VB	I-Premise	1	~
a	DT	I-Premise	1	~
pleasant	JJ	I-Premise	1	~
work	NN	I-Premise	1	~
environment	NN	I-Premise	1	~
.	.	O	~	~
However	RB	O	~	~
,	,	O	~	~
the	DT	B-Premise	2	~
relationship	NN	I-Premise	2	~
you	PRP	O	~	~
need	VBP	O	~	~
to	TO	O	~	~
maintain	VB	O	~	~
with	IN	B-Claim	3	~
your	PRP$	I-Claim	3	~
co-worker	NN	O	~	~
is	VBZ	O	~	~
the	DT	O	~	~
most	RBS	O	~	~
important	JJ	O	~	~
one	CD	O	~	~
since	IN	O	~	~
he	PRP	B-Premise	4	~
or	CC	I-Premise	4	~
she	PRP	I-Premise	4	~
is	VBZ	I-Premise	4	~
the	DT	I-Premise	4	~
person	NN	I-Premise	4	~
who	WP	I-Premise	4	~
works	VBZ	I-Premise	4	~
very	RB	I-Premise	4	~
closely	RB	I-Premise	4	~
with	IN	I-Premise	4	~
you	PRP	I-Premise	4	~
,	,	I-Premise	4	~
and	CC	I-Premise	4	~
in	IN	I-Premise	4	~
most	JJS	I-Premise	4	~
instances	NNS	I-Premise	4	~
you	PRP	I-Premise	4	~
have	VBP	I-Premise	4	~
to	TO	I-Premise	4	~
rely	VB	I-Premise	4	~
on	IN	I-Premise	4	~
him	PRP	I-Premise	4	~
or	CC	I-Premise	4	~
her	PRP	I-Premise	4	~
.	.	O	~	~
Therefore	RB	O	~	~
in	IN	O	~	~
my	PRP$	O	~	~
view	NN	O	~	~
,	,	O	~	~
a	DT	B-MajorClaim	5	~
good	JJ	I-MajorClaim	5	~
co-worker	NN	I-MajorClaim	5	~
