# paragraph 0
# sent
People	NNS	O	~	~
are	VBP	O	~	~
put	VBN	O	~	~
too	RB	O	~	~
much	JJ	O	~	~
focus	NN	O	~	~
on	IN	O	~	~
making	VBG	O	~	~
wealth	NN	O	~	~
and	CC	O	~	~
progress	NN	O	~	~
in	IN	O	~	~
technology	NN	O	~	~
# paragraph 1
# sent
The	DT	O	~	~
life	NN	O	~	~
today	NN	O	~	~
is	VBZ	O	~	~
totally	RB	O	~	~
different	JJ	O	~	~
from	IN	O	~	~
half	DT	O	~	~
centuries	NNS	O	~	~
before	IN	O	~	~
.	.	O	~	~
# sent
Advances	NNS	O	~	~
in	IN	O	~	~
technology	NN	O	~	~
do	VBP	O	~	~
help	VB	O	~	~
humans	NNS	O	~	~
to	TO	O	~	~
solve	VB	O	~	~
abundant	JJ	O	~	~
of	IN	O	~	~
problems	NNS	O	~	~
;	:	O	~	~
however	RB	O	~	~
it	PRP	O	~	~
also	RB	O	~	~
deprives	VBZ	O	~	~
of	IN	O	~	~
some	DT	O	~	~
things	NNS	O	~	~
that	IN	O	~	~
we	PRP	O	~	~
had	VBD	O	~	~
.	.	O	~	~
# sent
In	IN	O	~	~
my	PRP$	O	~	~
opinion	NN	O	~	~
,	,	O	~	~
life	NN	B-MajorClaim	0	~
in	IN	I-MajorClaim	0	~
the	DT	I-MajorClaim	0	~
old	JJ	I-MajorClaim	0	~
days	NNS	I-MajorClaim	0	~
brings	VBZ	I-MajorClaim	0	~
more	JJR	I-MajorClaim	0	~
happiness	NN	I-MajorClaim	0	~
to	TO	I-MajorClaim	0	~
people	NNS	I-MajorClaim	0	~
than	IN	I-MajorClaim	0	~
today	NN	I-MajorClaim	0	~
for	IN	I-MajorClaim	0	~
several	JJ	I-MajorClaim	0	~
reasons	NNS	I-MajorClaim	0	~
.	.	O	~	~
# paragraph 2
# sent
The	DT	O	~	~
first	JJ	O	~	~
reason	NN	O	~	~
is	VBZ	O	~	~
life	NN	B-Premise	1	supports:7
is	VBZ	I-Premise	1	supports:7
simple	JJ	I-Premise	1	supports:7
in	IN	I-Premise	1	supports:7
the	DT	I-Premise	1	supports:7
past	NN	I-Premise	1	supports:7
.	.	O	~	~
# sent
Nowadays	RB	B-Premise	2	supports:7
,	,	I-Premise	2	supports:7
all	DT	I-Premise	2	supports:7
humans	NNS	I-Premise	2	supports:7
compete	VBP	I-Premise	2	supports:7
together	RB	I-Premise	2	supports:7
.	.	O	~	~
# sent
Since	IN	O	~	~
world	NN	B-Premise	3	supports:4
population	NN	I-Premise	3	supports:4
getting	VBG	I-Premise	3	supports:4
higher	JJR	I-Premise	3	supports:4
,	,	O	~	~
competition	NN	B-Premise	4	supports:7
is	VBZ	I-Premise	4	supports:7
getting	VBG	I-Premise	4	supports:7
fierce	JJ	I-Premise	4	supports:7
.	.	O	~	~
# sent
If	IN	B-Premise	5	supports:7
you	PRP	I-Premise	5	supports:7
are	VBP	I-Premise	5	supports:7
not	RB	I-Premise	5	supports:7
able	JJ	I-Premise	5	supports:7
to	TO	I-Premise	5	supports:7
handle	VB	I-Premise	5	supports:7
your	PRP$	I-Premise	5	supports:7
jobs	NNS	I-Premise	5	supports:7
,	,	I-Premise	5	supports:7
then	RB	I-Premise	5	supports:7
someone	NN	I-Premise	5	supports:7
will	MD	I-Premise	5	supports:7
replace	VB	I-Premise	5	supports:7
you	PRP	I-Premise	5	supports:7
right	RB	I-Premise	5	supports:7
away	RB	I-Premise	5	supports:7
.	.	O	~	~
# sent
People	NNS	B-Premise	6	supports:7
need	VBP	I-Premise	6	supports:7
to	TO	I-Premise	6	supports:7
put	VB	I-Premise	6	supports:7
much	RB	I-Premise	6	supports:7
more	RBR	I-Premise	6	supports:7
effort	NN	I-Premise	6	supports:7
to	TO	I-Premise	6	supports:7
keep	VB	I-Premise	6	supports:7
their	PRP$	I-Premise	6	supports:7
living	NN	I-Premise	6	supports:7
condition	NN	I-Premise	6	supports:7
.	.	O	~	~
# sent
Therefore	RB	O	~	~
,	,	O	~	~
lives	VBZ	B-Claim	7	For:~
in	IN	I-Claim	7	For:~
the	DT	I-Claim	7	For:~
old	JJ	I-Claim	7	For:~
days	NNS	I-Claim	7	For:~
is	VBZ	I-Claim	7	For:~
easier	JJR	I-Claim	7	For:~
than	IN	I-Claim	7	For:~
today	NN	I-Claim	7	For:~
.	.	O	~	~
# paragraph 3
# sent
Second	RB	O	~	~
,	,	O	~	~
the	DT	B-Premise	8	supports:12
environment	NN	I-Premise	8	supports:12
today	NN	I-Premise	8	supports:12
is	VBZ	I-Premise	8	supports:12
serious	JJ	I-Premise	8	supports:12
damaged	VBN	I-Premise	8	supports:12
.	.	O	~	~
# sent
Looking	VBG	B-Premise	9	supports:12
out	RP	I-Premise	9	supports:12
the	DT	I-Premise	9	supports:12
windows	NNS	I-Premise	9	supports:12
,	,	I-Premise	9	supports:12
what	WP	I-Premise	9	supports:12
I	PRP	I-Premise	9	supports:12
see	VBP	I-Premise	9	supports:12
is	VBZ	I-Premise	9	supports:12
n't	RB	I-Premise	9	supports:12
sky	NN	I-Premise	9	supports:12
,	,	I-Premise	9	supports:12
trees	NNS	I-Premise	9	supports:12
or	CC	I-Premise	9	supports:12
mountains	NNS	I-Premise	9	supports:12
,	,	I-Premise	9	supports:12
but	CC	I-Premise	9	supports:12
is	VBZ	I-Premise	9	supports:12
coldly	RB	I-Premise	9	supports:12
high	JJ	I-Premise	9	supports:12
buildings	NNS	I-Premise	9	supports:12
.	.	O	~	~
# sent
Everyday	JJ	B-Premise	10	supports:12
,	,	I-Premise	10	supports:12
I	PRP	I-Premise	10	supports:12
walk	VBP	I-Premise	10	supports:12
on	IN	I-Premise	10	supports:12
hard	JJ	I-Premise	10	supports:12
roads	NNS	I-Premise	10	supports:12
,	,	I-Premise	10	supports:12
breath	NN	I-Premise	10	supports:12
in	IN	I-Premise	10	supports:12
polluted	JJ	I-Premise	10	supports:12
air	NN	I-Premise	10	supports:12
,	,	I-Premise	10	supports:12
and	CC	I-Premise	10	supports:12
live	VB	I-Premise	10	supports:12
in	IN	I-Premise	10	supports:12
a	DT	I-Premise	10	supports:12
limited	JJ	I-Premise	10	supports:12
space	NN	I-Premise	10	supports:12
.	.	O	~	~
# sent
What	WP	O	~	~
's	VBZ	O	~	~
worse	JJR	O	~	~
,	,	O	~	~
it	PRP	B-Premise	11	supports:12
has	VBZ	I-Premise	11	supports:12
been	VBN	I-Premise	11	supports:12
proved	VBN	I-Premise	11	supports:12
that	IN	I-Premise	11	supports:12
living	NN	I-Premise	11	supports:12
in	IN	I-Premise	11	supports:12
this	DT	I-Premise	11	supports:12
kind	NN	I-Premise	11	supports:12
of	IN	I-Premise	11	supports:12
condition	NN	I-Premise	11	supports:12
will	MD	I-Premise	11	supports:12
result	VB	I-Premise	11	supports:12
in	IN	I-Premise	11	supports:12
some	DT	I-Premise	11	supports:12
mental	JJ	I-Premise	11	supports:12
diseases	NNS	I-Premise	11	supports:12
.	.	O	~	~
# sent
Thus	RB	O	~	~
,	,	O	~	~
the	DT	B-Claim	12	For:~
environment	NN	I-Claim	12	For:~
our	PRP$	I-Claim	12	For:~
grandparents	NNS	I-Claim	12	For:~
live	VBP	I-Claim	12	For:~
is	VBZ	I-Claim	12	For:~
more	RBR	I-Claim	12	For:~
comfortable	JJ	I-Claim	12	For:~
than	IN	I-Claim	12	For:~
today	NN	I-Claim	12	For:~
.	.	O	~	~
# paragraph 4
# sent
The	DT	B-Claim	13	For:~
third	JJ	I-Claim	13	For:~
reason	NN	I-Claim	13	For:~
is	VBZ	I-Claim	13	For:~
that	IN	I-Claim	13	For:~
the	DT	I-Claim	13	For:~
pace	NN	I-Claim	13	For:~
of	IN	I-Claim	13	For:~
life	NN	I-Claim	13	For:~
.	.	O	~	~
# sent
Today	NN	B-Premise	14	attacks:13
,	,	I-Premise	14	attacks:13
we	PRP	I-Premise	14	attacks:13
are	VBP	I-Premise	14	attacks:13
able	JJ	I-Premise	14	attacks:13
to	TO	I-Premise	14	attacks:13
read	VB	I-Premise	14	attacks:13
the	DT	I-Premise	14	attacks:13
news	NN	I-Premise	14	attacks:13
all	DT	I-Premise	14	attacks:13
over	IN	I-Premise	14	attacks:13
the	DT	I-Premise	14	attacks:13
world	NN	I-Premise	14	attacks:13
,	,	I-Premise	14	attacks:13
to	TO	I-Premise	14	attacks:13
chat	VB	I-Premise	14	attacks:13
with	IN	I-Premise	14	attacks:13
people	NNS	I-Premise	14	attacks:13
through	IN	I-Premise	14	attacks:13
the	DT	I-Premise	14	attacks:13
Internet	NN	I-Premise	14	attacks:13
,	,	I-Premise	14	attacks:13
or	CC	I-Premise	14	attacks:13
to	TO	I-Premise	14	attacks:13
travel	VB	I-Premise	14	attacks:13
around	IN	I-Premise	14	attacks:13
the	DT	I-Premise	14	attacks:13
world	NN	I-Premise	14	attacks:13
by	IN	I-Premise	14	attacks:13
planes	NNS	I-Premise	14	attacks:13
;	:	O	~	~
however	RB	O	~	~
,	,	O	~	~
it	PRP	B-Premise	15	attacks:14
also	RB	I-Premise	15	attacks:14
means	VBZ	I-Premise	15	attacks:14
that	IN	I-Premise	15	attacks:14
any	DT	I-Premise	15	attacks:14
thing	NN	I-Premise	15	attacks:14
happens	VBZ	I-Premise	15	attacks:14
