# paragraph 0
# sent
Should	MD	O	~	~
universities	NNS	O	~	~
accept	VB	O	~	~
equal	JJ	O	~	~
number	NN	O	~	~
of	IN	O	~	~
males/females	NNS	O	~	~
or	CC	O	~	~
not	RB	O	~	~
# paragraph 1
# sent
Education	NN	O	~	~
is	VBZ	O	~	~
important	JJ	O	~	~
for	IN	O	~	~
the	DT	O	~	~
development	NN	O	~	~
of	IN	O	~	~
the	DT	O	~	~
world	NN	O	~	~
.	.	O	~	~
# sent
Its	PRP$	O	~	~
a	DT	O	~	~
debatable	JJ	O	~	~
issue	NN	O	~	~
whether	IN	O	~	~
universities	NNS	O	~	~
should	MD	O	~	~
accept	VB	O	~	~
equal	JJ	O	~	~
number	NN	O	~	~
of	IN	O	~	~
males	NNS	O	~	~
and	CC	O	~	~
females	NNS	O	~	~
in	IN	O	~	~
a	DT	O	~	~
course	NN	O	~	~
or	CC	O	~	~
not	RB	O	~	~
.	.	O	~	~
# sent
However	RB	O	~	~
,	,	O	~	~
since	IN	O	~	~
both	DT	O	~	~
genders	NNS	O	~	~
are	VBP	O	~	~
equally	RB	O	~	~
important	JJ	O	~	~
,	,	O	~	~
both	DT	O	~	~
must	MD	O	~	~
be	VB	O	~	~
given	VBN	O	~	~
equal	JJ	O	~	~
opportunities	NNS	O	~	~
.	.	O	~	~
# sent
Universities	NNS	B-MajorClaim	0	~
must	MD	I-MajorClaim	0	~
admit	VB	I-MajorClaim	0	~
both	CC	I-MajorClaim	0	~
in	IN	I-MajorClaim	0	~
equal	JJ	I-MajorClaim	0	~
numbers	NNS	I-MajorClaim	0	~
,	,	I-MajorClaim	0	~
depending	VBG	I-MajorClaim	0	~
on	IN	I-MajorClaim	0	~
their	PRP$	I-MajorClaim	0	~
choices	NNS	I-MajorClaim	0	~
.	.	O	~	~
# paragraph 2
# sent
Right	RB	B-Premise	1	supports:3
to	TO	I-Premise	1	supports:3
education	NN	I-Premise	1	supports:3
is	VBZ	I-Premise	1	supports:3
a	DT	I-Premise	1	supports:3
basic	JJ	I-Premise	1	supports:3
human	JJ	I-Premise	1	supports:3
right	NN	I-Premise	1	supports:3
of	IN	I-Premise	1	supports:3
both	CC	I-Premise	1	supports:3
,	,	I-Premise	1	supports:3
males	NNS	I-Premise	1	supports:3
and	CC	I-Premise	1	supports:3
females	NNS	I-Premise	1	supports:3
.	.	O	~	~
# sent
The	DT	B-Premise	2	supports:3
whole	JJ	I-Premise	2	supports:3
world	NN	I-Premise	2	supports:3
aims	NNS	I-Premise	2	supports:3
for	IN	I-Premise	2	supports:3
women	NNS	I-Premise	2	supports:3
empowerment	NN	I-Premise	2	supports:3
,	,	O	~	~
and	CC	O	~	~
to	TO	O	~	~
achieve	VB	O	~	~
this	DT	O	~	~
,	,	O	~	~
females	NNS	B-Claim	3	For:~
should	MD	I-Claim	3	For:~
be	VB	I-Claim	3	For:~
given	VBN	I-Claim	3	For:~
equal	JJ	I-Claim	3	For:~
opportunities	NNS	I-Claim	3	For:~
as	IN	I-Claim	3	For:~
males	NNS	I-Claim	3	For:~
.	.	O	~	~
# sent
When	WRB	B-Premise	4	supports:3
universities	NNS	I-Premise	4	supports:3
will	MD	I-Premise	4	supports:3
accept	VB	I-Premise	4	supports:3
