# paragraph 0
# sent
Successful	JJ	O	~	~
people	NNS	O	~	~
try	VBP	O	~	~
new	JJ	O	~	~
things	NNS	O	~	~
and	CC	O	~	~
take	VB	O	~	~
risks	NNS	O	~	~
# paragraph 1
# sent
I	PRP	O	~	~
have	VBP	O	~	~
my	PRP$	O	~	~
own	JJ	O	~	~
reasons	NNS	O	~	~
why	WRB	O	~	~
I	PRP	O	~	~
agree	VBP	O	~	~
with	IN	O	~	~
the	DT	O	~	~
statement	NN	O	~	~
that	WDT	O	~	~
successful	JJ	O	~	~
people	NNS	O	~	~
try	VBP	O	~	~
new	JJ	O	~	~
things	NNS	O	~	~
and	CC	O	~	~
take	VB	O	~	~
risks	NNS	O	~	~
.	.	O	~	~
# sent
There	EX	O	~	~
are	VBP	O	~	~
many	JJ	O	~	~
viewpoints	NNS	O	~	~
regarding	VBG	O	~	~
what	WP	O	~	~
the	DT	O	~	~
main	JJ	O	~	~
characteristics	NNS	O	~	~
of	IN	O	~	~
successful	JJ	O	~	~
people	NNS	O	~	~
are	VBP	O	~	~
.	.	O	~	~
# sent
In	IN	O	~	~
my	PRP$	O	~	~
opinion	NN	O	~	~
,	,	O	~	~
one	CD	O	~	~
of	IN	O	~	~
the	DT	O	~	~
main	JJ	O	~	~
reasons	NNS	O	~	~
for	IN	O	~	~
supporting	VBG	O	~	~
this	DT	O	~	~
statement	NN	O	~	~
is	VBZ	O	~	~
that	DT	O	~	~
successful	JJ	B-Claim	0	For:~
people	NNS	I-Claim	0	For:~
can	MD	I-Claim	0	For:~
learn	VB	I-Claim	0	For:~
important	JJ	I-Claim	0	For:~
and	CC	I-Claim	0	For:~
very	RB	I-Claim	0	For:~
valuable	JJ	I-Claim	0	For:~
points	NNS	I-Claim	0	For:~
from	IN	I-Claim	0	For:~
trying	VBG	I-Claim	0	For:~
new	JJ	I-Claim	0	For:~
things	NNS	I-Claim	0	For:~
.	.	O	~	~
# sent
The	DT	O	~	~
other	JJ	O	~	~
reason	NN	O	~	~
is	VBZ	O	~	~
that	IN	O	~	~
great	JJ	B-Claim	1	For:~
success	NN	I-Claim	1	For:~
requires	VBZ	I-Claim	1	For:~
taking	VBG	I-Claim	1	For:~
great	JJ	I-Claim	1	For:~
risks	NNS	I-Claim	1	For:~
.	.	O	~	~
# paragraph 2
# sent
There	EX	B-Premise	2	supports:6
are	VBP	I-Premise	2	supports:6
always	RB	I-Premise	2	supports:6
interesting	JJ	I-Premise	2	supports:6
and	CC	I-Premise	2	supports:6
useful	JJ	I-Premise	2	supports:6
experiences	NNS	I-Premise	2	supports:6
that	WDT	I-Premise	2	supports:6
successful	JJ	I-Premise	2	supports:6
people	NNS	I-Premise	2	supports:6
can	MD	I-Premise	2	supports:6
learn	VB	I-Premise	2	supports:6
them	PRP	I-Premise	2	supports:6
only	RB	I-Premise	2	supports:6
by	IN	I-Premise	2	supports:6
