# paragraph 0
# sent
Government	NN	O	~	~
should	MD	O	~	~
n't	RB	O	~	~
put	VB	O	~	~
money	NN	O	~	~
on	IN	O	~	~
building	NN	O	~	~
theaters	NNS	O	~	~
or	CC	O	~	~
sports	NNS	O	~	~
stadiums	NNS	O	~	~
# paragraph 1
# sent
How	WRB	O	~	~
to	TO	O	~	~
allocate	VB	O	~	~
governmental	JJ	O	~	~
budget	NN	O	~	~
efficiently	RB	O	~	~
has	VBZ	O	~	~
always	RB	O	~	~
been	VBN	O	~	~
a	DT	O	~	~
hot	JJ	O	~	~
topic	NN	O	~	~
of	IN	O	~	~
discussion	NN	O	~	~
among	IN	O	~	~
the	DT	O	~	~
public	NN	O	~	~
.	.	O	~	~
# sent
Recently	RB	O	~	~
,	,	O	~	~
some	DT	O	~	~
people	NNS	O	~	~
argue	VBP	O	~	~
that	IN	O	~	~
government	NN	B-MajorClaim	0	~
should	MD	I-MajorClaim	0	~
invest	VB	I-MajorClaim	0	~
more	RBR	I-MajorClaim	0	~
on	IN	I-MajorClaim	0	~
medical	JJ	I-MajorClaim	0	~
care	NN	I-MajorClaim	0	~
and	CC	I-MajorClaim	0	~
education	NN	I-MajorClaim	0	~
rather	RB	I-MajorClaim	0	~
than	IN	I-MajorClaim	0	~
on	IN	I-MajorClaim	0	~
entertaining	JJ	I-MajorClaim	0	~
or	CC	I-MajorClaim	0	~
sports	NNS	I-MajorClaim	0	~
facilities	NNS	I-MajorClaim	0	~
.	.	O	~	~
# sent
As	IN	O	~	~
far	RB	O	~	~
as	IN	O	~	~
I	PRP	O	~	~
am	VBP	O	~	~
concerned	JJ	O	~	~
,	,	O	~	~
this	DT	O	~	~
proposal	NN	O	~	~
is	VBZ	O	~	~
beneficial	JJ	O	~	~
more	JJR	O	~	~
to	TO	O	~	~
the	DT	O	~	~
society	NN	O	~	~
.	.	O	~	~
# paragraph 2
# sent
Taking	VBG	B-Premise	1	supports:3
care	NN	I-Premise	1	supports:3
of	IN	I-Premise	1	supports:3
thousands	NNS	I-Premise	1	supports:3
of	IN	I-Premise	1	supports:3
citizens	NNS	I-Premise	1	supports:3
who	WP	I-Premise	1	supports:3
suffer	VBP	I-Premise	1	supports:3
from	IN	I-Premise	1	supports:3
disease	NN	I-Premise	1	supports:3
or	CC	I-Premise	1	supports:3
illiteracy	NN	I-Premise	1	supports:3
is	VBZ	I-Premise	1	supports:3
more	RBR	I-Premise	1	supports:3
urgent	JJ	I-Premise	1	supports:3
and	CC	I-Premise	1	supports:3
pragmatic	JJ	I-Premise	1	supports:3
than	IN	I-Premise	1	supports:3
building	VBG	I-Premise	1	supports:3
theaters	NNS	I-Premise	1	supports:3
or	CC	I-Premise	1	supports:3
sports	NNS	I-Premise	1	supports:3
stadiums	NNS	I-Premise	1	supports:3
.	.	O	~	~
# sent
As	IN	O	~	~
a	DT	O	~	~
matter	NN	O	~	~
of	IN	O	~	~
fact	NN	O	~	~
,	,	O	~	~
an	DT	B-Premise	2	supports:1
uneducated	JJ	I-Premise	2	supports:1
person	NN	I-Premise	2	supports:1
may	MD	I-Premise	2	supports:1
barely	RB	I-Premise	2	supports:1
appreciate	VB	I-Premise	2	supports:1
musicals	NNS	I-Premise	2	supports:1
,	,	I-Premise	2	supports:1
whereas	IN	I-Premise	2	supports:1
a	DT	I-Premise	2	supports:1
physical	JJ	I-Premise	2	supports:1
damaged	VBN	I-Premise	2	supports:1
person	NN	I-Premise	2	supports:1
,	,	I-Premise	2	supports:1
resulting	VBG	I-Premise	2	supports:1
from	IN	I-Premise	2	supports:1
the	DT	I-Premise	2	supports:1
lack	NN	I-Premise	2	supports:1
of	IN	I-Premise	2	supports:1
medical	JJ	I-Premise	2	supports:1
treatment	NN	I-Premise	2	supports:1
,	,	I-Premise	2	supports:1
may	MD	I-Premise	2	supports:1
no	RB	I-Premise	2	supports:1
longer	RB	I-Premise	2	supports:1
participate	VB	I-Premise	2	supports:1
in	IN	I-Premise	2	supports:1
any	DT	I-Premise	2	supports:1
sports	NNS	I-Premise	2	supports:1
games	NNS	I-Premise	2	supports:1
.	.	O	~	~
# sent
Therefore	RB	O	~	~
,	,	O	~	~
providing	VBG	B-Claim	3	For:~
education	NN	I-Claim	3	For:~
and	CC	I-Claim	3	For:~
medical	JJ	I-Claim	3	For:~
