# paragraph 0
# sent
What	WP	O	~	~
's	VBZ	O	~	~
more	JJR	O	~	~
important	JJ	O	~	~
:	:	O	~	~
hard	JJ	O	~	~
work	NN	O	~	~
or	CC	O	~	~
luck	NN	O	~	~
?	.	O	~	~
# paragraph 1
# sent
What	WP	O	~	~
do	VBP	O	~	~
you	PRP	O	~	~
think	VB	O	~	~
when	WRB	O	~	~
you	PRP	O	~	~
see	VBP	O	~	~
a	DT	O	~	~
beautiful	JJ	O	~	~
building	NN	O	~	~
?	.	O	~	~
# sent
And	CC	O	~	~
also	RB	O	~	~
when	WRB	O	~	~
you	PRP	O	~	~
see	VBP	O	~	~
an	DT	O	~	~
airport	NN	O	~	~
?	.	O	~	~
# sent
Do	VBP	O	~	~
you	PRP	O	~	~
think	VB	O	~	~
they	PRP	O	~	~
have	VBP	O	~	~
built	VBN	O	~	~
by	IN	O	~	~
chance	NN	O	~	~
?	.	O	~	~
# sent
Of	IN	O	~	~
course	NN	O	~	~
do	VBP	O	~	~
n't	RB	O	~	~
.	.	O	~	~
# sent
Also	RB	O	~	~
it	PRP	O	~	~
is	VBZ	O	~	~
ridiculous	JJ	O	~	~
if	IN	O	~	~
you	PRP	O	~	~
think	VBP	O	~	~
world	NN	O	~	~
wide	JJ	O	~	~
webs	NNS	O	~	~
such	JJ	O	~	~
as	IN	O	~	~
Google	NNP	O	~	~
,	,	O	~	~
Yahoo	NNP	O	~	~
etc.	FW	O	~	~
.	.	O	~	~
# sent
created	VBN	O	~	~
by	IN	O	~	~
chance	NN	O	~	~
.	.	O	~	~
# sent
Howbeit	VB	O	~	~
some	DT	O	~	~
people	NNS	O	~	~
think	VBP	O	~	~
that	IN	O	~	~
luck	NN	O	~	~
is	VBZ	O	~	~
cause	NN	O	~	~
of	IN	O	~	~
a	DT	O	~	~
lot	NN	O	~	~
of	IN	O	~	~
success	NN	O	~	~
,	,	O	~	~
but	CC	O	~	~
to	TO	O	~	~
be	VB	O	~	~
frank	JJ	O	~	~
I	PRP	O	~	~
can	MD	O	~	~
not	RB	O	~	~
agree	VB	O	~	~
with	IN	O	~	~
them	PRP	O	~	~
.	.	O	~	~
# sent
I	PRP	O	~	~
would	MD	O	~	~
explore	VB	O	~	~
my	PRP$	O	~	~
primary	JJ	O	~	~
reasons	NNS	O	~	~
here	RB	O	~	~
.	.	O	~	~
# paragraph 2
# sent
To	TO	O	~	~
begin	VB	O	~	~
with	IN	O	~	~
,	,	B-Claim	0	For:~
famous	JJ	I-Claim	0	For:~
people	NNS	I-Claim	0	For:~
are	VBP	I-Claim	0	For:~
usually	RB	I-Claim	0	For:~
diligent	JJ	I-Claim	0	For:~
people	NNS	I-Claim	0	For:~
not	RB	I-Claim	0	For:~
lucky	JJ	I-Claim	0	For:~
people	NNS	I-Claim	0	For:~
.	.	B-Premise	1	supports:0
# sent
Hard	JJ	I-Premise	1	supports:0
work	NN	I-Premise	1	supports:0
make	VBP	I-Premise	1	supports:0
you	PRP	I-Premise	1	supports:0
a	DT	I-Premise	1	supports:0
professional	JJ	I-Premise	1	supports:0
man/woman	NN	I-Premise	1	supports:0
which	WDT	I-Premise	1	supports:0
are	VBP	I-Premise	1	supports:0
powerful	JJ	I-Premise	1	supports:0
in	IN	I-Premise	1	supports:0
his	PRP$	I-Premise	1	supports:0
or	CC	I-Premise	1	supports:0
her	PRP$	I-Premise	1	supports:0
job	NN	I-Premise	1	supports:0
.	.	O	~	~
# sent
I	PRP	O	~	~
mean	VBP	O	~	~
,	,	B-Premise	2	supports:0
when	WRB	I-Premise	2	supports:0
you	PRP	I-Premise	2	supports:0
work	VBP	I-Premise	2	supports:0
hard	RB	I-Premise	2	supports:0
you	PRP	I-Premise	2	supports:0
decrease	VBP	I-Premise	2	supports:0
portion	NN	I-Premise	2	supports:0
of	IN	I-Premise	2	supports:0
chance	NN	I-Premise	2	supports:0
in	IN	I-Premise	2	supports:0
your	PRP$	I-Premise	2	supports:0
success	NN	I-Premise	2	supports:0
.	.	O	~	~
# sent
For	IN	O	~	~
example	NN	O	~	~
in	IN	I-Premise	3	supports:0
football	NN	I-Premise	3	supports:0
game	NN	I-Premise	3	supports:0
it	PRP	I-Premise	3	supports:0
is	VBZ	I-Premise	3	supports:0
said	VBD	I-Premise	3	supports:0
that	IN	I-Premise	3	supports:0
penalty-kick	JJ	I-Premise	3	supports:0
need	NN	I-Premise	3	supports:0
good	JJ	I-Premise	3	supports:0
chance	NN	I-Premise	3	supports:0
to	TO	I-Premise	3	supports:0
be	VB	I-Premise	3	supports:0
goal	NN	I-Premise	3	supports:0
.	.	B-Premise	4	supports:3
# sent
Statically	RB	I-Premise	4	supports:3
the	DT	I-Premise	4	supports:3
chance	NN	I-Premise	4	supports:3
of	IN	I-Premise	4	supports:3
being	VBG	I-Premise	4	supports:3
goal	NN	I-Premise	4	supports:3
is	VBZ	I-Premise	4	supports:3
fifty-fifty	JJ	I-Premise	4	supports:3
.	.	B-Premise	5	attacks:3
# sent
But	CC	I-Premise	5	attacks:3
I	PRP	I-Premise	5	attacks:3
think	VBP	I-Premise	5	attacks:3
Ronaldo	NNP	I-Premise	5	attacks:3
make	VB	I-Premise	5	attacks:3
a	DT	I-Premise	5	attacks:3
goal	NN	I-Premise	5	attacks:3
from	IN	I-Premise	5	attacks:3
a	DT	I-Premise	5	attacks:3
penalty-kick	JJ	I-Premise	5	attacks:3
with	IN	I-Premise	5	attacks:3
more	JJR	I-Premise	5	attacks:3
possibility	NN	I-Premise	5	attacks:3
than	IN	I-Premise	5	attacks:3
me	PRP	I-Premise	5	attacks:3
.	.	B-Premise	6	attacks:3
# sent
It	PRP	I-Premise	6	attacks:3
is	VBZ	I-Premise	6	attacks:3
not	RB	I-Premise	6	attacks:3
for	IN	I-Premise	6	attacks:3
which	WDT	I-Premise	6	attacks:3
Ronaldo	NNP	I-Premise	6	attacks:3
is	VBZ	I-Premise	6	attacks:3
more	RBR	I-Premise	6	attacks:3
fortune	NN	I-Premise	6	attacks:3
than	IN	I-Premise	6	attacks:3
me	PRP	I-Premise	6	attacks:3
.	.	B-Premise	7	supports:6
# sent
Definitely	RB	I-Premise	7	supports:6
it	PRP	I-Premise	7	supports:6
is	VBZ	I-Premise	7	supports:6
for	IN	I-Premise	7	supports:6
which	WDT	I-Premise	7	supports:6
he	PRP	I-Premise	7	supports:6
have	VBP	I-Premise	7	supports:6
more	RBR	I-Premise	7	supports:6
practice	NN	I-Premise	7	supports:6
and	CC	I-Premise	7	supports:6
exercise	NN	I-Premise	7	supports:6
than	IN	I-Premise	7	supports:6
me	PRP	I-Premise	7	supports:6
.	.	B-Premise	8	supports:9
# sent
He	PRP	I-Premise	8	supports:9
do	VBP	I-Premise	8	supports:9
a	DT	I-Premise	8	supports:9
lot	NN	I-Premise	8	supports:9
of	IN	I-Premise	8	supports:9
exercise	NN	I-Premise	8	supports:9
in	IN	I-Premise	8	supports:9
football	NN	I-Premise	8	supports:9
field	NN	I-Premise	8	supports:9
every	DT	I-Premise	8	supports:9
day	NN	I-Premise	8	supports:9
,	,	O	~	~
so	IN	O	~	~
it	PRP	I-Premise	9	supports:6
is	VBZ	I-Premise	9	supports:6
not	RB	I-Premise	9	supports:6
for	IN	I-Premise	9	supports:6
which	WDT	I-Premise	9	supports:6
he	PRP	I-Premise	9	supports:6
is	VBZ	I-Premise	9	supports:6
luckier	JJR	I-Premise	9	supports:6
than	IN	I-Premise	9	supports:6
me	PRP	I-Premise	9	supports:6
.	.	O	~	~
# paragraph 3
# sent
Moreover	RB	O	~	~
,	,	B-Claim	10	For:~
we	PRP	I-Claim	10	For:~
can	MD	I-Claim	10	For:~
not	RB	I-Claim	10	For:~
always	RB	I-Claim	10	For:~
lean	JJ	I-Claim	10	For:~
on	IN	I-Claim	10	For:~
our	PRP$	I-Claim	10	For:~
luck	NN	I-Claim	10	For:~
to	TO	I-Claim	10	For:~
be	VB	I-Claim	10	For:~
